permutation_index,accuracy,signed_margin_null_mean
4988,0.5,0.014978896641327358
4989,0.5,-0.03702142154709685
4990,0.5,0.07869684564251844
4991,0.5,0.06194127307871435
4992,0.6,-0.03823059566664498
4993,0.5,0.029665462683151032
4994,0.5,0.005577542986088718
4995,0.5,0.01275950957756991
4996,0.55,0.11220076753271357
4997,0.4,-0.026938129201996806
4998,0.6,-0.05989576818257829
4999,0.45,0.02570825886712037
5000,0.55,-0.013432665446183217
5001,0.4,0.015645358591411033
5002,0.55,-0.03534437314976379
5003,0.65,0.024477407763267272
5004,0.45,-0.0030874986937405777
5005,0.55,0.014490948558359001
5006,0.35,0.06048654884822151
5007,0.55,0.05979275183752092
5008,0.45,-0.05588303018894882
5009,0.4,0.03811290679853409
5010,0.55,-0.06655251173993801
5011,0.45,0.020824125633917254
5012,0.35,0.02755753954131899
5013,0.5,0.059727458001211396
5014,0.6,0.012617205909712973
5015,0.55,0.06155021065605957
5016,0.55,-0.03834350386624519
5017,0.3,0.00467000279272668
5018,0.55,-0.0005296456568379016
5019,0.4,0.013922351689926804
5020,0.55,-0.020837712776231632
5021,0.6,0.04357519352158143
5022,0.55,-0.008640942199247862
5023,0.5,-0.012735663780632294
5024,0.65,0.018170926465827446
5025,0.65,0.01978029850229841
5026,0.55,-0.03472572989520291
5027,0.5,-0.02041060807783482
5028,0.5,0.04391764748100158
5029,0.55,-0.002006224479343459
5030,0.5,0.02722241720076036
5031,0.55,0.013489090818720805
5032,0.35,-0.00986848050300356
5033,0.5,0.017822483015146374
5034,0.4,0.021413683712541553
5035,0.45,0.016563709407475327
5036,0.45,-0.01918832801752956
5037,0.5,-0.03977565283717395
5038,0.5,-0.011630448786539474
5039,0.45,-0.02772143636253977
5040,0.45,0.07948272840694286
5041,0.55,0.004116583678109792
5042,0.55,-0.054639840999040554
5043,0.5,0.034212533333556686
5044,0.55,-0.0002404340375658731
5045,0.6,0.05448164294605522
5046,0.55,-0.04826626526257821
5047,0.5,0.011021437932245243
5048,0.45,0.029329441992843135
5049,0.55,0.006240850215231531
5050,0.5,-0.014782875347244942
5051,0.5,-0.04291888141952961
5052,0.65,0.05601068230268338
5053,0.45,0.02466318926478604
5054,0.55,-0.003076989270715963
5055,0.45,-0.046267835111650515
5056,0.35,0.03252593119901391
5057,0.6,0.06099946534632219
5058,0.45,-0.015643831281483972
5059,0.5,-0.08557149507452774
5060,0.4,-0.02106643062687396
5061,0.55,0.019699219041730158
5062,0.5,0.026102828945103806
5063,0.55,0.005597051401690228
5064,0.6,0.012867322938361552
5065,0.55,0.01322381578999254
5066,0.5,0.005317049679416513
5067,0.45,0.06925117028332206
5068,0.4,-0.05842820789379795
5069,0.55,0.008698991794471537
5070,0.4,0.012402414148588755
5071,0.45,-0.07156668072311564
5072,0.6,0.04048198158893381
5073,0.55,0.005452967843178602
5074,0.45,0.05512851691023307
5075,0.5,-0.012980357894279088
5076,0.8,0.023906318226373804
5077,0.45,0.01215688515876272
5078,0.55,-0.016711941313103683
5079,0.5,-0.09835886285920434
5080,0.45,0.07425069269920997
5081,0.5,0.030469704657777923
5082,0.55,0.023841182044935037
5083,0.5,0.02034247987993423
5084,0.5,-0.027259877389441595
5085,0.45,-0.047554387093334385
5086,0.4,-0.06469218991939003
5087,0.55,-0.006672680724460844
5088,0.5,-0.02945770465934568
5089,0.4,-0.03820438298122842
5090,0.5,0.010324862489571965
5091,0.4,0.06351653515035503
5092,0.65,-0.005727393186278537
5093,0.55,0.0038442344418289976
5094,0.4,-0.004351608114361277
5095,0.7,0.050802625284388656
5096,0.65,0.013837495072210885
5097,0.6,-0.026706670149623656
5098,0.4,0.04277460396961492
5099,0.55,-0.06559567321648327
5100,0.4,-0.030758575666117293
5101,0.55,0.08441449377455702
5102,0.55,-0.1051444422114621
5103,0.35,-0.0019242475992298225
5104,0.65,-0.01684370237433128
5105,0.45,-0.04279120664932484
5106,0.4,0.012334684157803514
5107,0.5,0.08830248262653417
5108,0.45,0.05514717776281226
5109,0.5,0.013857250067416043
5110,0.55,-0.01979493565633688
5111,0.4,0.02282756761653738
5112,0.4,0.007424313166669985
5113,0.45,-0.015028940267652025
5114,0.45,-0.03406357778994331
5115,0.45,-0.020187639626934716
5116,0.55,0.08014856354904683
5117,0.4,0.04422844154786123
5118,0.35,-0.05026105877278288
5119,0.4,0.027816240695093374
5120,0.5,0.04849475441262559
5121,0.6,-0.029800954194824335
5122,0.4,0.013720834498244915
5123,0.6,0.007691557362447164
5124,0.55,0.04345590697967783
5125,0.55,-0.0013258402116213624
5126,0.65,0.06061953641261843
5127,0.55,0.06259200609697986
5128,0.35,0.012537808057021649
5129,0.45,0.022472538053102224
5130,0.45,0.0025585598456455624
5131,0.65,0.016772452996494214
5132,0.45,-0.008709562409427699
5133,0.5,0.0127281589807764
5134,0.45,-0.02058558805475528
5135,0.5,-0.061642817421689325
5136,0.5,0.05222327102946174
5137,0.55,-0.0020181273748993895
5138,0.4,0.020665829872262308
5139,0.55,-0.032308094951815594
5140,0.6,0.032332822677321404
5141,0.5,0.009466466173350327
5142,0.55,0.02048104163467334
5143,0.5,-0.013156275097282838
5144,0.5,-0.040424041310088796
5145,0.5,-0.020345528050051166
5146,0.55,0.02803064846589175
5147,0.5,0.02334443850849129
5148,0.6,0.07444767351471551
5149,0.45,-0.009791745788629255
5150,0.6,0.08217839835060961
5151,0.5,-0.03521410756753409
5152,0.55,-0.016851060778364572
5153,0.6,0.059556758889542594
5154,0.5,-0.011984617980464967
5155,0.45,-0.013351307518979772
5156,0.55,0.003797315846220314
5157,0.4,0.011710021640999973
5158,0.5,-0.016065935698436805
5159,0.55,-0.05882401553057243
5160,0.55,0.017944193979636647
5161,0.5,-0.029423512173643272
5162,0.45,-0.028417224652729455
5163,0.55,0.012537432185279807
5164,0.45,-0.0014125748417536381
5165,0.45,0.019092280960497067
5166,0.65,-0.018071404799285228
5167,0.5,0.020961570636730004
5168,0.4,0.011181117569293042
5169,0.55,-0.03176418852567904
5170,0.55,-0.10546253835549295
5171,0.65,-0.02635287639189996
5172,0.45,-0.01998413206717741
5173,0.55,0.03712022528864761
5174,0.6,-0.05407530686754416
5175,0.45,-0.04409226853988403
5176,0.5,-0.00816574516789781
5177,0.45,-0.009364350346049113
5178,0.6,0.04300061112353928
5179,0.55,0.022842002494481657
5180,0.35,-0.006021900152718968
5181,0.6,-0.01672461414553173
5182,0.45,0.015663601447590974
5183,0.6,-0.03178001899623402
5184,0.5,-0.08148552170505181
5185,0.6,0.03678920909475112
5186,0.45,-0.002868165540392276
5187,0.55,-0.07436313177011196
5188,0.45,0.04056634233193801
5189,0.45,0.08744493159594743
5190,0.45,0.055040492918868957
5191,0.45,-0.009717038976763001
5192,0.5,-0.014549420856615416
5193,0.6,-0.04108858971785807
5194,0.45,-0.05641334534591956
5195,0.45,0.034299166486069434
5196,0.45,-0.01625607031522796
5197,0.35,0.0301619414389779
5198,0.45,-0.020176900210617278
5199,0.55,-0.008138239427932948
5200,0.55,0.04181978330597104
5201,0.45,0.0010923268554863669
5202,0.5,-0.038435990767935475
5203,0.55,0.00847091274300303
5204,0.45,0.048514487396393184
5205,0.5,0.02225813050632447
5206,0.65,0.026169266219605185
5207,0.45,-0.003899735028129231
5208,0.55,0.010047231697546316
5209,0.5,-0.013606738359180016
5210,0.55,-0.005210520659647439
5211,0.45,0.031178093245059546
5212,0.5,-0.05914660184199101
5213,0.5,-0.08660624022270033
5214,0.45,-0.0656931303972034
5215,0.5,-0.0018106873735820844
5216,0.6,0.056340723278131666
5217,0.5,0.03409365633333428
5218,0.55,-0.03658896834075649
5219,0.5,0.007117874041200356
5220,0.45,0.0451603158371856
5221,0.5,0.042260637762052244
5222,0.5,-0.07530354359403617
5223,0.4,0.027515117852795055
5224,0.5,0.016732988425016204
5225,0.55,0.07800267526809265
5226,0.55,-0.07915029607525922
5227,0.55,0.00676768017415445
5228,0.6,-0.011605311648670954
5229,0.45,0.024424476224511
5230,0.4,-0.010984201527325538
5231,0.5,-0.009198306824969379
5232,0.4,0.038440568782867876
5233,0.5,-0.003445656978311738
5234,0.55,0.00026485238814056845
5235,0.55,-0.022357383268623476
5236,0.45,-0.056385010796992284
5237,0.5,0.005856948934659004
5238,0.6,0.017072820074979105
5239,0.45,0.05342687283022154
5240,0.5,0.0014504221957546304
5241,0.55,0.06507463939429145
5242,0.55,0.08344888086703571
5243,0.4,0.006905127501239244
5244,0.5,0.09901106384350176
5245,0.6,0.03871824483441526
5246,0.65,-0.02253287999422781
5247,0.55,-0.03996085431025326
5248,0.5,-0.03230439353071189
5249,0.5,0.0006219910568197207
5250,0.6,-0.07569068606024076
5251,0.7,-0.024236872919437304
5252,0.4,-0.05744714400161881
5253,0.4,-0.04580598319085423
5254,0.55,0.05332876711256731
5255,0.55,0.015451592572668583
5256,0.45,0.028130657158239324
5257,0.4,0.06598926030149625
5258,0.3,0.0031393730284671626
5259,0.55,-0.05271774948580223
5260,0.65,-0.012040055497970176
5261,0.4,-0.06004932142301754
5262,0.55,-0.05067579613890923
5263,0.55,0.015347512575248079
5264,0.35,0.014311909674012704
5265,0.5,0.007261975454684035
5266,0.45,-0.0116882102420442
5267,0.45,-0.07153945119724288
5268,0.55,0.03856807387097515
5269,0.4,0.03891646867320267
5270,0.5,-0.017784792287530327
5271,0.55,0.025899714479041214
5272,0.6,-0.02806823535421963
5273,0.5,-0.014250836890437935
5274,0.5,-0.02698749491212855
5275,0.4,-0.024979681772961948
5276,0.5,-0.01266986194001989
5277,0.45,0.04466303098026441
5278,0.45,0.030291347829298692
5279,0.5,0.017832442010296455
5280,0.65,-0.05747962517182052
5281,0.55,-0.014027884236974134
5282,0.5,0.03321147846304663
5283,0.45,0.01586412285414277
5284,0.4,0.0034524445396048415
5285,0.6,-0.05611281600555744
5286,0.4,0.06393718612253531
5287,0.4,-0.001900153315188713
5288,0.5,0.054922463756413166
5289,0.4,0.01666417689079766
5290,0.4,-0.026849836487158753
5291,0.65,-0.05576199427981254
5292,0.65,-0.03191254566581107
5293,0.35,0.05299458154595886
5294,0.5,0.037781677155589444
5295,0.45,-0.02856556907205528
5296,0.45,-0.019331577636649812
5297,0.5,-0.05139219476232115
5298,0.5,-0.0366134548002413
5299,0.6,0.06657167540024773
5300,0.5,0.0023882160965859544
5301,0.5,-0.01229396146627517
5302,0.45,0.040662417517126334
5303,0.55,-0.09466499069535826
5304,0.4,-0.0072893452457081735
5305,0.45,-0.00406370216589261
5306,0.5,0.038792504689653284
5307,0.4,-0.0006315903069458561
5308,0.6,-0.01138113191468749
5309,0.6,-0.0025725780644362513
5310,0.5,-0.024235894305414927
5311,0.45,0.06928115902101095
5312,0.55,-0.0023513598102155643
5313,0.55,-0.02555918797833882
5314,0.35,0.00996051765207093
5315,0.6,0.030114374940679478
5316,0.4,-0.016344617965314372
5317,0.6,-0.004001243426216992
5318,0.55,-0.02051889928484574
5319,0.55,-0.06494476494618892
5320,0.4,-0.03297522086109132
5321,0.6,0.028341504970874298
5322,0.45,-0.00018822256781754685
5323,0.55,-0.03373879715964475
5324,0.4,-0.039535896067558016
5325,0.4,0.004594291016033758
5326,0.55,-0.07043549646234733
5327,0.4,0.019357333970720186
5328,0.45,0.03497840739417683
5329,0.55,-0.08916704447897703
5330,0.5,0.015449036696925333
5331,0.5,0.021419606680435084
5332,0.45,-0.0424132973949947
5333,0.5,-0.011894631310731832
5334,0.45,-0.021689122062493106
5335,0.3,-0.0203315920149535
5336,0.4,-0.008354534715928619
5337,0.6,0.0121410809035828
5338,0.55,-0.004340717493831211
5339,0.65,-0.056233818262242774
5340,0.5,0.0449480059626479
5341,0.45,-0.03908349118896172
5342,0.35,-0.02029567321165839
5343,0.5,-0.0038079717219226842
5344,0.5,-0.03601110984631779
5345,0.45,0.021665047502025
5346,0.55,0.0027098923319504504
5347,0.4,-0.09433005260963241
5348,0.35,-0.04916615052627147
5349,0.45,-0.0005084575773204786
5350,0.5,-0.036800186862620335
5351,0.5,-0.050914225902233975
5352,0.5,-0.02031221007172023
5353,0.5,0.03345181124738643
5354,0.5,-0.02350757007702372
5355,0.45,0.03359182725969823
5356,0.55,-0.058066932980900654
5357,0.55,-0.024231546768776577
5358,0.75,-0.0002676500866091544
5359,0.5,-0.03304800746617918
5360,0.55,-0.027477789952231914
5361,0.5,-0.03186267972252935
5362,0.35,0.025309358155625027
5363,0.4,0.004229828973905896
5364,0.6,-0.07494227621618692
5365,0.45,0.010028268806709975
5366,0.55,-0.025613410326657975
5367,0.45,0.07462519240056617
5368,0.4,-0.02319115464550806
5369,0.5,0.03508251888737638
5370,0.5,-0.04634641977006293
5371,0.5,-0.02029062025483002
5372,0.55,0.008618553900230646
5373,0.4,-0.008134026486580759
5374,0.45,-0.015124734530409986
5375,0.6,-0.06366355896119513
5376,0.6,-0.06822366823334854
5377,0.45,-0.008329555020711941
5378,0.55,-0.002931056328033611
5379,0.55,-0.015881845977676792
5380,0.4,0.006851591349778943
5381,0.45,0.006452006588771375
5382,0.55,0.03740390527323925
5383,0.55,-0.023375987315199843
5384,0.45,0.011169153597177121
5385,0.5,0.010393362537321338
5386,0.55,0.03402961821087756
5387,0.65,0.01024469226462997
5388,0.55,-0.05847418134044534
5389,0.45,0.027550735632454366
5390,0.5,-0.031240656188561755
5391,0.6,0.047367367398558305
5392,0.4,-0.040047115171346695
5393,0.5,-0.0439997118646688
5394,0.45,-0.009285336210620184
5395,0.45,0.05647881494300137
5396,0.4,0.11090893793279602
5397,0.55,-0.03194203333631895
5398,0.4,-0.03879626333440514
5399,0.55,-0.01912474644851277
5400,0.55,-0.026220067429111815
5401,0.6,-0.011184374534634445
5402,0.55,0.021405336547707616
5403,0.5,-0.02570653190330523
5404,0.5,-0.007743191671812535
5405,0.5,-0.05370699671338077
5406,0.45,0.03892884396650333
5407,0.45,0.04125510818238283
5408,0.5,-0.017680055193860712
5409,0.55,-0.029851441001292684
5410,0.4,-0.013634813247150407
5411,0.6,0.02617796887197856
5412,0.4,-0.022229963165058653
5413,0.45,-0.04122711286302437
5414,0.7,-0.05516398072069186
5415,0.55,-0.0016981670453103865
5416,0.4,0.009364897675954099
5417,0.55,0.0152377110913542
5418,0.5,-0.009276629663106328
5419,0.3,0.00277050848449385
5420,0.5,-0.02038826206339837
5421,0.6,-0.053854087494438076
5422,0.45,0.013116852623511954
5423,0.45,0.046324701911829844
5424,0.45,0.06458272008670005
5425,0.5,0.009207777148567731
5426,0.55,-0.02504241394450804
5427,0.45,0.0069651562298713695
5428,0.45,-0.003477332167166758
5429,0.6,-0.04943006491386869
5430,0.5,-0.012787504701270033
5431,0.35,-0.022898498408083105
5432,0.55,-0.04216084120484744
5433,0.65,0.010237585455237244
5434,0.7,-0.01991196155859949
5435,0.55,0.007044006857597459
5436,0.5,-0.01782313509801256
5437,0.6,0.01901923940506462
5438,0.5,-0.0032229346786818297
5439,0.45,-0.028536335331126962
5440,0.45,0.008095013014525271
5441,0.55,0.03298876998412279
5442,0.4,0.001088164338276254
5443,0.4,-0.014868772376090023
5444,0.5,0.04476101516567783
5445,0.5,-0.013899994789693726
5446,0.5,0.06985527882755989
5447,0.4,0.022713423697028758
5448,0.55,0.03610526310579619
5449,0.4,-0.05227265350298427
5450,0.45,0.06077894310925667
5451,0.65,0.014433568488177196
5452,0.65,0.013207071662124568
5453,0.4,-0.011751777882655075
5454,0.45,-0.018178848850366015
5455,0.6,0.027174082795798582
5456,0.5,0.014976888099984398
5457,0.4,-0.0439316239031364
5458,0.65,-0.015314192833676415
5459,0.55,0.008397979324304503
5460,0.55,-0.028990930853399644
5461,0.5,0.027664621152625794
5462,0.5,-0.021340448446672704
5463,0.5,-0.01382333331439949
5464,0.55,-0.05802951092745088
5465,0.4,0.023304164925284802
5466,0.35,-0.06495990194284912
5467,0.6,0.05821036931100641
5468,0.55,0.007958863325968337
5469,0.45,-0.013353657153397152
5470,0.4,-0.006424082400495723
5471,0.45,0.029448273402376025
5472,0.55,0.01616271811756242
5473,0.5,-0.009586505417484842
5474,0.6,0.04001066238010216
5475,0.55,0.011436183986975662
5476,0.4,0.0034241465183270092
5477,0.45,-0.010050550345899325
5478,0.5,0.002678351219201347
5479,0.45,-0.004797900561514039
5480,0.35,-0.019106765544830193
5481,0.55,0.018538203524563864
5482,0.4,-0.03520137575493353
5483,0.4,-0.024854239442117378
5484,0.5,-0.01687401562684297
5485,0.55,-0.08600595825297139
5486,0.45,0.014122518375851911
5487,0.4,0.055460444171411404
5488,0.55,-0.06352726613297237
5489,0.5,-0.061616839277702194
5490,0.45,0.017164100980386725
5491,0.5,-0.0010237501669007859
5492,0.6,-0.03866263372486253
5493,0.55,-0.06461090741656914
5494,0.55,0.07491143154430861
5495,0.4,0.018174998186250922
5496,0.45,-0.038725376055629444
5497,0.5,-0.010869032122979239
5498,0.55,0.015572147156370975
5499,0.35,-0.07663065859548773
5500,0.35,0.060867972684544094
5501,0.55,-0.004535440364017232
5502,0.55,0.05256219995996851
5503,0.45,-0.039822379110586476
5504,0.45,0.009191826475858821
5505,0.5,-0.008469894347813322
5506,0.45,-0.05012793259731929
5507,0.4,0.018347259263725706
5508,0.45,0.10488989816123569
5509,0.6,-0.021951787480911374
5510,0.45,-0.07283857131186601
5511,0.5,0.022447415279613837
5512,0.5,0.003669946975794597
5513,0.55,0.0006957641541893239
5514,0.5,0.057686077873346744
5515,0.4,0.005000660567721438
5516,0.55,0.10500681885313767
5517,0.45,4.919057835975627e-05
5518,0.55,0.003795447485087272
5519,0.6,-0.08284319567747647
5520,0.5,-0.004948298331679968
5521,0.25,0.03224474783343566
5522,0.6,0.02505428348837897
5523,0.6,-0.045888510985135564
5524,0.4,-0.0386194049581456
5525,0.35,0.06350554625017653
5526,0.5,0.016469519776978175
5527,0.55,-0.06459128070718363
5528,0.5,-0.05288830383638092
5529,0.55,0.0344559725428611
5530,0.6,0.02019442593970696
5531,0.55,0.06478244687474037
5532,0.7,-0.03304451034584449
5533,0.55,0.0026599551178525084
5534,0.4,-0.05321817048929375
5535,0.6,-0.04215755669197324
5536,0.55,0.021238975893222944
5537,0.6,0.00404430347209106
5538,0.35,-0.04305469444929604
5539,0.4,-0.021384463282614796
5540,0.4,-0.01998845088682525
5541,0.55,0.021921333084241698
5542,0.55,-0.014362770333670529
5543,0.7,-0.06507967305155893
5544,0.5,-0.009498638141054899
5545,0.4,0.07154315244993863
5546,0.55,-0.027476054042224397
5547,0.5,0.024827590707967577
5548,0.45,0.009096771904694476
5549,0.4,-0.0014641698908833343
5550,0.35,-0.0334717684614129
5551,0.3,-0.0012978233288739067
5552,0.5,0.011234860627256437
5553,0.6,-0.031611630674799364
5554,0.4,-0.03585878265336219
5555,0.4,0.05411578793840257
5556,0.4,0.034022870990608294
5557,0.55,0.03230568266582119
5558,0.5,-0.030872589732207866
5559,0.45,0.05696573757707387
5560,0.55,-0.03646559932044471
5561,0.5,0.05267857069776918
5562,0.45,0.03834575588778224
5563,0.45,0.01841399658391855
5564,0.5,0.02970370768739583
5565,0.6,-0.00856959976743788
5566,0.4,0.018271273061895715
5567,0.45,-0.021659963046547083
5568,0.6,0.003463575590973561
5569,0.55,-0.051224299905834804
5570,0.4,-0.055187519614325484
5571,0.5,-0.0016620343755917838
5572,0.35,-0.06390914544794635
5573,0.5,0.008847029220471871
5574,0.55,-0.0229121217171352
5575,0.4,0.0034297030569354126
5576,0.45,-0.04510719953387423
5577,0.45,0.0025172040299209926
5578,0.35,0.052273794041340305
5579,0.5,0.0035755420237645495
5580,0.65,-0.04550851520714709
5581,0.55,-0.06727107796407379
5582,0.55,-0.028173560138717735
5583,0.5,-0.0233911988146673
5584,0.55,-0.013771303045582958
5585,0.55,-0.04597165112600719
5586,0.45,0.046423080719572116
5587,0.5,0.00054725224276497
5588,0.45,0.023176667361730397
5589,0.5,-0.011588987868377592
5590,0.4,-0.06487477223739516
5591,0.45,-0.0003514057781287119
5592,0.35,0.04513497956242645
5593,0.6,0.01045350733027993
5594,0.45,-0.04312223204673936
5595,0.4,0.022380482925074007
5596,0.55,0.045791531642361376
5597,0.45,0.09175066349415331
5598,0.55,0.04199882651978868
5599,0.5,-0.012328609216538815
5600,0.45,-0.03610525983306821
5601,0.6,-0.04215680881088375
5602,0.6,0.08302035911772263
5603,0.55,0.03846892563521513
5604,0.4,0.029622669215757746
5605,0.35,-0.01114919975045441
5606,0.6,-0.02861406761483424
5607,0.5,0.03403183027293928
5608,0.4,0.019982227198438462
5609,0.45,0.009570152669244353
5610,0.4,0.0015824423722067902
5611,0.5,-0.0031008900676671976
5612,0.5,-0.040880810001529336
5613,0.4,-0.04379271408036293
5614,0.5,0.011701581462534916
5615,0.55,-0.03990901475723573
5616,0.55,0.05476599211145726
5617,0.65,-0.04285054113595792
5618,0.5,-0.009851963769985757
5619,0.55,-0.028004006929590576
5620,0.55,-0.030031552747645834
5621,0.5,-0.11520524641863776
5622,0.35,-0.058746894537109975
5623,0.55,-0.032890505143090054
5624,0.3,0.0041505357677390125
5625,0.45,-0.012926807772061752
5626,0.55,-0.016576059795473642
5627,0.5,-0.015005267658689222
5628,0.55,-0.008783357069476421
5629,0.55,0.03910916424477815
5630,0.5,-0.03807813934984528
5631,0.35,0.009619974181879954
5632,0.5,-0.017165660706948322
5633,0.45,-0.04781889382182255
5634,0.6,0.058180863718460075
5635,0.4,0.022561444972085648
5636,0.55,0.06175921614387871
5637,0.55,0.017841600426940347
5638,0.5,0.09961943455650187
5639,0.45,0.02348381317175214
5640,0.35,0.04905451017915871
5641,0.4,-0.0032439033154233327
5642,0.65,0.03994908807254817
5643,0.35,-0.04048083485184075
5644,0.55,0.05448451486890238
5645,0.4,-0.01644850251639122
5646,0.55,0.1108519987373496
5647,0.4,0.04424463037108799
5648,0.45,0.030277729814393896
5649,0.55,0.016982222484474903
5650,0.55,0.04886461479834535
5651,0.6,0.0088651290060654
5652,0.65,0.07336145378805774
5653,0.55,-0.04832963316503362
5654,0.45,0.0034478059960114937
5655,0.45,0.05944144812458853
5656,0.55,0.012385125219031177
5657,0.5,-0.02108708674437241
5658,0.6,-0.01337721959308016
5659,0.5,-0.03360021698533652
5660,0.65,-0.015285674045630845
5661,0.45,0.0004285016255904849
5662,0.3,0.086413997551248
5663,0.6,-0.02977585302514559
5664,0.5,0.0011326158669670238
5665,0.5,-0.03740299331709166
5666,0.5,-0.05922201946888998
5667,0.5,0.037257447124156115
5668,0.45,0.027780557943626417
5669,0.45,-0.02033978439097489
5670,0.4,-0.013916405838457404
5671,0.4,-0.027998864889045672
5672,0.5,-0.02249521658429287
5673,0.5,0.0003749960014247655
5674,0.5,0.034649049868238156
5675,0.55,0.03151291811532449
5676,0.4,0.058676327122207425
5677,0.45,0.003394883915703112
5678,0.5,-0.025239979706121806
5679,0.45,-0.05782745341458147
5680,0.45,0.07869937261222879
5681,0.55,-0.0654348432360221
5682,0.45,0.06879231642319523
5683,0.5,0.02193724346995652
5684,0.6,0.0014475304465122935
5685,0.45,0.050964417283037175
5686,0.45,-0.01667311864005206
5687,0.5,0.03479035514527816
5688,0.4,0.014167589846987535
5689,0.45,0.03465358996810828
5690,0.45,-0.019168683527352452
5691,0.45,-0.06044009089726088
5692,0.6,-0.00538702129213167
5693,0.4,-0.018950967886904545
5694,0.45,0.031674601185440424
5695,0.45,-0.0942550745218479
5696,0.5,-0.03163233908428646
5697,0.55,-0.012792395620536273
5698,0.6,0.04468846331579658
5699,0.45,0.014825396488069409
5700,0.5,-0.06365432579711475
5701,0.5,0.06096986429411938
5702,0.6,-0.03252012345633868
5703,0.6,0.06051452867475517
5704,0.45,0.0737629557112603
5705,0.55,0.05711386832549381
5706,0.5,-0.0648613312170015
5707,0.65,0.00319931865876672
5708,0.35,0.016322573547557485
5709,0.5,0.07380374456977287
5710,0.5,-0.07078486154286512
5711,0.45,0.007159192724468205
5712,0.45,0.04856078205688955
5713,0.45,0.02134996360665196
5714,0.55,-0.06734347617101238
5715,0.35,-0.02706848185710444
5716,0.6,0.03351775937131998
5717,0.5,-0.05638885350240554
5718,0.55,0.003466125728247643
5719,0.5,0.014740974199248214
5720,0.45,-0.0312393933366872
5721,0.55,0.042929570510558276
5722,0.5,-0.008805423447918273
5723,0.4,-0.003711423763450786
5724,0.5,0.010966844669346864
5725,0.35,-0.04459606402717679
5726,0.6,0.06307562196967084
5727,0.55,-0.029520099373565412
5728,0.4,0.06422759574033028
5729,0.55,-0.07345086797548442
5730,0.55,0.04935158871382509
5731,0.55,-0.04978922569698162
5732,0.4,0.026430280607742752
5733,0.5,-0.004554389664255765
5734,0.4,-0.07326627314162555
5735,0.7,0.017091345295688593
5736,0.6,0.01757195833744229
5737,0.55,-0.014728342507975195
5738,0.4,-0.06080199674585531
5739,0.6,-0.004523521694071213
5740,0.4,0.030740469693455164
5741,0.3,0.006188564502492874
5742,0.4,0.004394581003764534
5743,0.45,0.0684018644954596
5744,0.55,-0.03543386383230677
5745,0.65,-0.07821075505945686
5746,0.55,0.0057445185217893935
5747,0.6,0.03969068911370609
5748,0.45,-0.028606035805584535
5749,0.5,0.01565882504492411
5750,0.4,-0.047419230566634066
5751,0.45,-0.0055605766829410295
5752,0.45,0.06672640379016487
5753,0.5,0.03682533995155
5754,0.55,0.0008373639941144595
5755,0.55,-0.061038627005272385
5756,0.55,-0.036146013054881
5757,0.55,0.052013429612040515
5758,0.55,-0.019997138808376873
5759,0.65,-0.043997615859604024
5760,0.4,0.03096310905186548
5761,0.5,0.004370393620542956
5762,0.45,-0.00808591475682475
5763,0.55,-0.013971204528844549
5764,0.55,-0.039440184000118526
5765,0.5,0.0018619212345473036
5766,0.5,-0.002071513208229464
5767,0.35,-0.0004443351130125228
5768,0.55,-0.0023470860557839616
5769,0.55,-0.01961925890655811
5770,0.55,-0.04327608052543309
5771,0.6,-0.06544474944482756
5772,0.4,0.031404651093852376
5773,0.5,-0.019166463530279974
5774,0.5,-0.06646930739949078
5775,0.45,-0.019243901168613374
5776,0.5,-0.06442364591267896
5777,0.4,-0.012559614098451865
5778,0.45,0.012401442086382006
5779,0.55,0.03577993360903965
5780,0.6,-0.06737905927216913
5781,0.45,-0.01363538379621794
5782,0.55,0.019342575553806154
5783,0.5,-0.02125826696094505
5784,0.4,0.03086961526412424
5785,0.55,0.04226325408824411
5786,0.35,0.027715879512033748
5787,0.6,0.020368437572349237
5788,0.4,-0.00615952592747559
5789,0.6,-0.009107860426707434
5790,0.5,-0.04970362079986351
5791,0.5,-0.08967164268424997
5792,0.5,-0.07115039388608377
5793,0.55,-0.00183779450519116
5794,0.65,0.008506028804929937
5795,0.4,0.04356860882802828
5796,0.4,-0.022178689925901905
5797,0.4,0.023594835654123632
5798,0.55,0.030346680344535592
5799,0.55,0.01919725738497886
5800,0.5,-0.03723949032756328
5801,0.35,0.010734937203533818
5802,0.55,0.00651117393695015
5803,0.45,-0.08465971425494428
5804,0.6,-0.04338874068716337
5805,0.5,-0.05116264042272647
5806,0.55,-0.006756991404955548
5807,0.5,-0.00569972053083892
5808,0.45,-0.03602851628260627
5809,0.6,0.016237184110012768
5810,0.5,0.013744085170922054
5811,0.5,0.0001799211944967502
5812,0.55,0.037016878772061584
5813,0.5,-0.006070383557654523
5814,0.5,-0.02688787871650463
5815,0.4,0.04408327907359348
5816,0.45,-0.06765220748467986
5817,0.55,0.0038253798127101447
5818,0.6,-0.012213421084816795
5819,0.5,-0.03837887669097625
5820,0.55,0.07076735472006762
5821,0.35,0.02319872793916737
5822,0.5,-0.023712495723299414
5823,0.5,-0.05853181663424497
5824,0.6,-0.033157430680811076
5825,0.4,0.031104037495570218
5826,0.6,0.06489585077640075
5827,0.45,-0.00938021899230801
5828,0.45,-0.03335272671014288
5829,0.5,0.021168289690984034
5830,0.4,-0.019702631048422535
